date,time,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/22/2025,10:00:00 AM,Storage,7,0,FALSE
10/22/2025,10:00:00 AM,Wind,7901,0.099,TRUE
10/22/2025,9:00:00 AM,Coal,9900,0.132,FALSE
10/22/2025,9:00:00 AM,Gas,29243,0.39,FALSE
10/22/2025,9:00:00 AM,Hydro,624,0.008,TRUE
10/22/2025,9:00:00 AM,Multiple Fuels,961,0.012,FALSE
10/22/2025,9:00:00 AM,Nuclear,25575,0.341,FALSE
10/22/2025,9:00:00 AM,Oil,177,0.002,FALSE
10/22/2025,9:00:00 AM,Other Renewables,480,0.006,TRUE
10/22/2025,9:00:00 AM,Solar,8,0,TRUE
10/22/2025,9:00:00 AM,Storage,0,0,FALSE
10/22/2025,9:00:00 AM,Wind,7840,0.104,TRUE
10/22/2025,8:00:00 AM,Coal,9246,0.126,FALSE
10/22/2025,8:00:00 AM,Gas,28300,0.388,FALSE
10/22/2025,8:00:00 AM,Hydro,270,0.003,TRUE
10/22/2025,8:00:00 AM,Multiple Fuels,927,0.012,FALSE
10/22/2025,8:00:00 AM,Nuclear,25572,0.351,FALSE
10/22/2025,8:00:00 AM,Oil,175,0.002,FALSE
10/22/2025,8:00:00 AM,Other Renewables,477,0.006,TRUE
10/22/2025,8:00:00 AM,Solar,8,0,TRUE
10/22/2025,8:00:00 AM,Storage,0,0,FALSE
10/22/2025,8:00:00 AM,Wind,7870,0.108,TRUE
10/22/2025,7:00:00 AM,Coal,9579,0.131,FALSE
10/22/2025,7:00:00 AM,Gas,27917,0.383,FALSE
10/22/2025,7:00:00 AM,Hydro,233,0.003,TRUE
10/22/2025,7:00:00 AM,Multiple Fuels,1022,0.014,FALSE
10/22/2025,7:00:00 AM,Nuclear,25569,0.35,FALSE
10/22/2025,7:00:00 AM,Oil,173,0.002,FALSE
10/22/2025,7:00:00 AM,Other Renewables,474,0.006,TRUE
10/22/2025,7:00:00 AM,Solar,8,0,TRUE
10/22/2025,7:00:00 AM,Storage,0,0,FALSE
10/22/2025,7:00:00 AM,Wind,7905,0.108,TRUE
10/22/2025,6:00:00 AM,Coal,10019,0.134,FALSE
10/22/2025,6:00:00 AM,Gas,28718,0.386,FALSE
10/22/2025,6:00:00 AM,Hydro,224,0.003,TRUE
10/22/2025,6:00:00 AM,Multiple Fuels,1189,0.016,FALSE
10/22/2025,6:00:00 AM,Nuclear,25552,0.343,FALSE
10/22/2025,6:00:00 AM,Oil,171,0.002,FALSE
10/22/2025,6:00:00 AM,Other Renewables,483,0.006,TRUE
10/22/2025,6:00:00 AM,Solar,8,0,TRUE
10/22/2025,6:00:00 AM,Storage,0,0,FALSE
10/22/2025,6:00:00 AM,Wind,8023,0.107,TRUE
10/22/2025,5:00:00 AM,Coal,10410,0.137,FALSE
10/22/2025,5:00:00 AM,Gas,29409,0.388,FALSE
10/22/2025,5:00:00 AM,Hydro,231,0.003,TRUE
10/22/2025,5:00:00 AM,Multiple Fuels,1349,0.017,FALSE
10/22/2025,5:00:00 AM,Nuclear,25552,0.337,FALSE
10/22/2025,5:00:00 AM,Oil,169,0.002,FALSE
10/22/2025,5:00:00 AM,Other Renewables,487,0.006,TRUE
10/22/2025,5:00:00 AM,Solar,8,0,TRUE
10/22/2025,5:00:00 AM,Storage,0,0,FALSE
10/22/2025,5:00:00 AM,Wind,7999,0.105,TRUE
10/22/2025,4:00:00 AM,Coal,10806,0.14,FALSE
10/22/2025,4:00:00 AM,Gas,29883,0.388,FALSE
10/22/2025,4:00:00 AM,Hydro,220,0.002,TRUE
10/22/2025,4:00:00 AM,Multiple Fuels,1540,0.02,FALSE
10/22/2025,4:00:00 AM,Nuclear,25541,0.332,FALSE
10/22/2025,4:00:00 AM,Oil,169,0.002,FALSE
10/22/2025,4:00:00 AM,Other Renewables,480,0.006,TRUE
10/22/2025,4:00:00 AM,Solar,8,0,TRUE
10/22/2025,4:00:00 AM,Storage,0,0,FALSE
10/22/2025,4:00:00 AM,Wind,8232,0.107,TRUE
10/22/2025,3:00:00 AM,Coal,11173,0.14,FALSE
10/22/2025,3:00:00 AM,Gas,32573,0.408,FALSE
10/22/2025,3:00:00 AM,Hydro,207,0.002,TRUE
10/22/2025,3:00:00 AM,Multiple Fuels,1569,0.019,FALSE
10/22/2025,3:00:00 AM,Nuclear,25535,0.32,FALSE
10/22/2025,3:00:00 AM,Oil,168,0.002,FALSE
10/22/2025,3:00:00 AM,Other Renewables,483,0.006,TRUE
10/22/2025,3:00:00 AM,Solar,8,0,TRUE
10/22/2025,3:00:00 AM,Storage,0,0,FALSE
10/22/2025,3:00:00 AM,Wind,8010,0.1,TRUE
10/22/2025,2:00:00 AM,Coal,11513,0.139,FALSE
10/22/2025,2:00:00 AM,Gas,34847,0.421,FALSE
10/22/2025,2:00:00 AM,Hydro,635,0.007,TRUE
10/22/2025,2:00:00 AM,Multiple Fuels,1586,0.019,FALSE
10/22/2025,2:00:00 AM,Nuclear,25528,0.308,FALSE
10/22/2025,2:00:00 AM,Oil,306,0.003,FALSE
10/22/2025,2:00:00 AM,Other Renewables,483,0.005,TRUE
10/22/2025,2:00:00 AM,Solar,9,0,TRUE
10/22/2025,2:00:00 AM,Storage,0,0,FALSE
10/22/2025,2:00:00 AM,Wind,7818,0.094,TRUE
10/22/2025,1:00:00 AM,Coal,12001,0.138,FALSE
10/22/2025,1:00:00 AM,Gas,35667,0.41,FALSE
10/22/2025,1:00:00 AM,Hydro,1929,0.022,TRUE
10/22/2025,1:00:00 AM,Multiple Fuels,1794,0.02,FALSE
10/22/2025,1:00:00 AM,Nuclear,25693,0.295,FALSE
10/22/2025,1:00:00 AM,Oil,1367,0.015,FALSE
10/22/2025,1:00:00 AM,Other Renewables,485,0.005,TRUE
10/22/2025,1:00:00 AM,Solar,10,0,TRUE
10/22/2025,1:00:00 AM,Storage,0,0,FALSE
10/22/2025,1:00:00 AM,Wind,7971,0.091,TRUE
10/22/2025,12:00:00 AM,Coal,12459,0.139,FALSE
10/22/2025,12:00:00 AM,Gas,36182,0.403,FALSE
10/22/2025,12:00:00 AM,Hydro,2963,0.033,TRUE
10/22/2025,12:00:00 AM,Multiple Fuels,1905,0.021,FALSE
10/22/2025,12:00:00 AM,Nuclear,26187,0.292,FALSE
10/22/2025,12:00:00 AM,Oil,1414,0.015,FALSE
10/22/2025,12:00:00 AM,Other Renewables,483,0.005,TRUE
10/22/2025,12:00:00 AM,Solar,10,0,TRUE
10/22/2025,12:00:00 AM,Storage,16,0,FALSE
10/22/2025,12:00:00 AM,Wind,7990,0.089,TRUE
10/21/2025,11:00:00 PM,Coal,12839,0.141,FALSE
10/21/2025,11:00:00 PM,Gas,36525,0.402,FALSE
10/21/2025,11:00:00 PM,Hydro,3402,0.037,TRUE
10/21/2025,11:00:00 PM,Multiple Fuels,1911,0.021,FALSE
10/21/2025,11:00:00 PM,Nuclear,26168,0.288,FALSE
10/21/2025,11:00:00 PM,Oil,1499,0.016,FALSE
10/21/2025,11:00:00 PM,Other Renewables,487,0.005,TRUE
10/21/2025,11:00:00 PM,Solar,10,0,TRUE
10/21/2025,11:00:00 PM,Storage,19,0,FALSE
10/21/2025,11:00:00 PM,Wind,7924,0.087,TRUE
10/21/2025,10:00:00 PM,Coal,11900,0.133,FALSE
10/21/2025,10:00:00 PM,Gas,35882,0.401,FALSE
10/21/2025,10:00:00 PM,Hydro,3571,0.039,TRUE
10/21/2025,10:00:00 PM,Multiple Fuels,1864,0.02,FALSE
10/21/2025,10:00:00 PM,Nuclear,26068,0.291,FALSE
10/21/2025,10:00:00 PM,Oil,1548,0.017,FALSE
10/21/2025,10:00:00 PM,Other Renewables,483,0.005,TRUE
10/21/2025,10:00:00 PM,Solar,288,0.003,TRUE
10/21/2025,10:00:00 PM,Storage,19,0,FALSE
10/21/2025,10:00:00 PM,Wind,7770,0.086,TRUE
10/21/2025,9:00:00 PM,Coal,10468,0.119,FALSE
10/21/2025,9:00:00 PM,Gas,34313,0.391,FALSE
10/21/2025,9:00:00 PM,Hydro,2899,0.033,TRUE
10/21/2025,9:00:00 PM,Multiple Fuels,1914,0.021,FALSE
10/21/2025,9:00:00 PM,Nuclear,26028,0.297,FALSE
10/21/2025,9:00:00 PM,Oil,1285,0.014,FALSE
10/21/2025,9:00:00 PM,Other Renewables,478,0.005,TRUE
10/21/2025,9:00:00 PM,Solar,2703,0.03,TRUE
10/21/2025,9:00:00 PM,Storage,8,0,FALSE
10/21/2025,9:00:00 PM,Wind,7550,0.086,TRUE
10/21/2025,8:00:00 PM,Coal,10036,0.116,FALSE
10/21/2025,8:00:00 PM,Gas,32036,0.37,FALSE
10/21/2025,8:00:00 PM,Hydro,1418,0.016,TRUE
10/21/2025,8:00:00 PM,Multiple Fuels,1912,0.022,FALSE
10/21/2025,8:00:00 PM,Nuclear,26062,0.301,FALSE
10/21/2025,8:00:00 PM,Oil,365,0.004,FALSE
10/21/2025,8:00:00 PM,Other Renewables,477,0.005,TRUE
10/21/2025,8:00:00 PM,Solar,7060,0.081,TRUE
10/21/2025,8:00:00 PM,Storage,0,0,FALSE
10/21/2025,8:00:00 PM,Wind,7111,0.082,TRUE
10/21/2025,7:00:00 PM,Coal,9820,0.115,FALSE
10/21/2025,7:00:00 PM,Gas,29846,0.349,FALSE
10/21/2025,7:00:00 PM,Hydro,533,0.006,TRUE
10/21/2025,7:00:00 PM,Multiple Fuels,1770,0.02,FALSE
10/21/2025,7:00:00 PM,Nuclear,26140,0.306,FALSE
10/21/2025,7:00:00 PM,Oil,338,0.004,FALSE
10/21/2025,7:00:00 PM,Other Renewables,476,0.005,TRUE
10/21/2025,7:00:00 PM,Solar,8777,0.102,TRUE
10/21/2025,7:00:00 PM,Storage,0,0,FALSE
10/21/2025,7:00:00 PM,Wind,7687,0.09,TRUE
10/21/2025,6:00:00 PM,Coal,10068,0.117,FALSE
10/21/2025,6:00:00 PM,Gas,29611,0.345,FALSE
10/21/2025,6:00:00 PM,Hydro,319,0.003,TRUE
10/21/2025,6:00:00 PM,Multiple Fuels,1534,0.017,FALSE
10/21/2025,6:00:00 PM,Nuclear,26150,0.305,FALSE
10/21/2025,6:00:00 PM,Oil,344,0.004,FALSE
10/21/2025,6:00:00 PM,Other Renewables,479,0.005,TRUE
10/21/2025,6:00:00 PM,Solar,9364,0.109,TRUE
10/21/2025,6:00:00 PM,Storage,0,0,FALSE
10/21/2025,6:00:00 PM,Wind,7746,0.09,TRUE
10/21/2025,5:00:00 PM,Coal,10175,0.118,FALSE
10/21/2025,5:00:00 PM,Gas,29939,0.348,FALSE
10/21/2025,5:00:00 PM,Hydro,287,0.003,TRUE
10/21/2025,5:00:00 PM,Multiple Fuels,1325,0.015,FALSE
10/21/2025,5:00:00 PM,Nuclear,26158,0.304,FALSE
10/21/2025,5:00:00 PM,Oil,348,0.004,FALSE
10/21/2025,5:00:00 PM,Other Renewables,481,0.005,TRUE
10/21/2025,5:00:00 PM,Solar,9734,0.113,TRUE
10/21/2025,5:00:00 PM,Storage,0,0,FALSE
10/21/2025,5:00:00 PM,Wind,7367,0.085,TRUE
10/21/2025,4:00:00 PM,Coal,10213,0.119,FALSE
10/21/2025,4:00:00 PM,Gas,29588,0.346,FALSE
10/21/2025,4:00:00 PM,Hydro,246,0.002,TRUE
10/21/2025,4:00:00 PM,Multiple Fuels,1110,0.013,FALSE
10/21/2025,4:00:00 PM,Nuclear,26172,0.306,FALSE
10/21/2025,4:00:00 PM,Oil,351,0.004,FALSE
10/21/2025,4:00:00 PM,Other Renewables,480,0.005,TRUE
10/21/2025,4:00:00 PM,Solar,9729,0.113,TRUE
10/21/2025,4:00:00 PM,Storage,0,0,FALSE
10/21/2025,4:00:00 PM,Wind,7500,0.087,TRUE
10/21/2025,3:00:00 PM,Coal,10370,0.12,FALSE
10/21/2025,3:00:00 PM,Gas,29861,0.348,FALSE
10/21/2025,3:00:00 PM,Hydro,247,0.002,TRUE
10/21/2025,3:00:00 PM,Multiple Fuels,1148,0.013,FALSE
10/21/2025,3:00:00 PM,Nuclear,26192,0.305,FALSE
10/21/2025,3:00:00 PM,Oil,349,0.004,FALSE
10/21/2025,3:00:00 PM,Other Renewables,483,0.005,TRUE
10/21/2025,3:00:00 PM,Solar,10281,0.119,TRUE
10/21/2025,3:00:00 PM,Storage,0,0,FALSE
10/21/2025,3:00:00 PM,Wind,6879,0.08,TRUE
10/21/2025,2:00:00 PM,Coal,10455,0.122,FALSE
10/21/2025,2:00:00 PM,Gas,30082,0.352,FALSE
10/21/2025,2:00:00 PM,Hydro,295,0.003,TRUE
10/21/2025,2:00:00 PM,Multiple Fuels,1223,0.014,FALSE
10/21/2025,2:00:00 PM,Nuclear,26200,0.307,FALSE
10/21/2025,2:00:00 PM,Oil,268,0.003,FALSE
10/21/2025,2:00:00 PM,Other Renewables,484,0.005,TRUE
10/21/2025,2:00:00 PM,Solar,10268,0.12,TRUE
10/21/2025,2:00:00 PM,Storage,0,0,FALSE
10/21/2025,2:00:00 PM,Wind,6032,0.07,TRUE
10/21/2025,1:00:00 PM,Coal,11524,0.134,FALSE
10/21/2025,1:00:00 PM,Gas,31082,0.363,FALSE
10/21/2025,1:00:00 PM,Hydro,1420,0.016,TRUE
10/21/2025,1:00:00 PM,Multiple Fuels,1446,0.016,FALSE
10/21/2025,1:00:00 PM,Nuclear,26205,0.306,FALSE
10/21/2025,1:00:00 PM,Oil,171,0.002,FALSE
10/21/2025,1:00:00 PM,Other Renewables,482,0.005,TRUE
10/21/2025,1:00:00 PM,Solar,7281,0.085,TRUE
10/21/2025,1:00:00 PM,Storage,0,0,FALSE
10/21/2025,1:00:00 PM,Wind,5936,0.069,TRUE
10/21/2025,12:00:00 PM,Coal,12448,0.143,FALSE
10/21/2025,12:00:00 PM,Gas,34348,0.397,FALSE
10/21/2025,12:00:00 PM,Hydro,2800,0.032,TRUE
10/21/2025,12:00:00 PM,Multiple Fuels,1653,0.019,FALSE
10/21/2025,12:00:00 PM,Nuclear,26220,0.303,FALSE
10/21/2025,12:00:00 PM,Oil,173,0.002,FALSE
10/21/2025,12:00:00 PM,Other Renewables,479,0.005,TRUE
10/21/2025,12:00:00 PM,Solar,2075,0.024,TRUE
10/21/2025,12:00:00 PM,Storage,5,0,FALSE
10/21/2025,12:00:00 PM,Wind,6297,0.072,TRUE
10/21/2025,11:00:00 AM,Coal,12139,0.143,FALSE
10/21/2025,11:00:00 AM,Gas,35059,0.413,FALSE
10/21/2025,11:00:00 AM,Hydro,3142,0.037,TRUE
10/21/2025,11:00:00 AM,Multiple Fuels,1529,0.018,FALSE
10/21/2025,11:00:00 AM,Nuclear,26216,0.309,FALSE
10/21/2025,11:00:00 AM,Oil,174,0.002,FALSE
10/21/2025,11:00:00 AM,Other Renewables,479,0.005,TRUE
10/21/2025,11:00:00 AM,Solar,103,0.001,TRUE
10/21/2025,11:00:00 AM,Storage,10,0,FALSE
10/21/2025,11:00:00 AM,Wind,5972,0.07,TRUE
10/21/2025,10:00:00 AM,Coal,11009,0.136,FALSE
10/21/2025,10:00:00 AM,Gas,33008,0.408,FALSE
10/21/2025,10:00:00 AM,Hydro,2952,0.036,TRUE
10/21/2025,10:00:00 AM,Multiple Fuels,1218,0.015,FALSE
10/21/2025,10:00:00 AM,Nuclear,26211,0.324,FALSE
10/21/2025,10:00:00 AM,Oil,174,0.002,FALSE
10/21/2025,10:00:00 AM,Other Renewables,485,0.006,TRUE
10/21/2025,10:00:00 AM,Solar,72,0,TRUE
10/21/2025,10:00:00 AM,Storage,17,0,FALSE
10/21/2025,10:00:00 AM,Wind,5569,0.069,TRUE
10/21/2025,9:00:00 AM,Coal,10468,0.138,FALSE
10/21/2025,9:00:00 AM,Gas,31014,0.409,FALSE
10/21/2025,9:00:00 AM,Hydro,853,0.011,TRUE
10/21/2025,9:00:00 AM,Multiple Fuels,1093,0.014,FALSE
10/21/2025,9:00:00 AM,Nuclear,26207,0.346,FALSE
10/21/2025,9:00:00 AM,Oil,173,0.002,FALSE
10/21/2025,9:00:00 AM,Other Renewables,488,0.006,TRUE
10/21/2025,9:00:00 AM,Solar,72,0.001,TRUE
10/21/2025,9:00:00 AM,Storage,7,0,FALSE
10/21/2025,9:00:00 AM,Wind,5273,0.069,TRUE
10/21/2025,8:00:00 AM,Coal,10242,0.138,FALSE
10/21/2025,8:00:00 AM,Gas,29898,0.404,FALSE
10/21/2025,8:00:00 AM,Hydro,296,0.004,TRUE
10/21/2025,8:00:00 AM,Multiple Fuels,957,0.013,FALSE
10/21/2025,8:00:00 AM,Nuclear,26205,0.354,FALSE
10/21/2025,8:00:00 AM,Oil,174,0.002,FALSE
10/21/2025,8:00:00 AM,Other Renewables,484,0.006,TRUE
10/21/2025,8:00:00 AM,Solar,72,0.001,TRUE
10/21/2025,8:00:00 AM,Storage,0,0,FALSE
10/21/2025,8:00:00 AM,Wind,5543,0.075,TRUE
10/21/2025,7:00:00 AM,Coal,10109,0.137,FALSE
10/21/2025,7:00:00 AM,Gas,29268,0.399,FALSE
10/21/2025,7:00:00 AM,Hydro,275,0.003,TRUE
10/21/2025,7:00:00 AM,Multiple Fuels,948,0.012,FALSE
10/21/2025,7:00:00 AM,Nuclear,26214,0.357,FALSE
10/21/2025,7:00:00 AM,Oil,174,0.002,FALSE
10/21/2025,7:00:00 AM,Other Renewables,481,0.006,TRUE
10/21/2025,7:00:00 AM,Solar,72,0.001,TRUE
10/21/2025,7:00:00 AM,Storage,0,0,FALSE
10/21/2025,7:00:00 AM,Wind,5744,0.078,TRUE
10/21/2025,6:00:00 AM,Coal,10295,0.139,FALSE
10/21/2025,6:00:00 AM,Gas,29504,0.4,FALSE
10/21/2025,6:00:00 AM,Hydro,284,0.003,TRUE
10/21/2025,6:00:00 AM,Multiple Fuels,980,0.013,FALSE
10/21/2025,6:00:00 AM,Nuclear,26210,0.355,FALSE
10/21/2025,6:00:00 AM,Oil,176,0.002,FALSE
10/21/2025,6:00:00 AM,Other Renewables,484,0.006,TRUE
10/21/2025,6:00:00 AM,Solar,72,0.001,TRUE
10/21/2025,6:00:00 AM,Storage,0,0,FALSE
10/21/2025,6:00:00 AM,Wind,5711,0.077,TRUE
10/21/2025,5:00:00 AM,Coal,10515,0.14,FALSE
10/21/2025,5:00:00 AM,Gas,29117,0.389,FALSE
10/21/2025,5:00:00 AM,Hydro,280,0.003,TRUE
10/21/2025,5:00:00 AM,Multiple Fuels,1117,0.014,FALSE
10/21/2025,5:00:00 AM,Nuclear,26205,0.35,FALSE
10/21/2025,5:00:00 AM,Oil,176,0.002,FALSE
10/21/2025,5:00:00 AM,Other Renewables,478,0.006,TRUE
10/21/2025,5:00:00 AM,Solar,72,0.001,TRUE
10/21/2025,5:00:00 AM,Storage,0,0,FALSE
10/21/2025,5:00:00 AM,Wind,6870,0.091,TRUE
10/21/2025,4:00:00 AM,Coal,10909,0.142,FALSE
10/21/2025,4:00:00 AM,Gas,29962,0.389,FALSE
10/21/2025,4:00:00 AM,Hydro,275,0.003,TRUE
10/21/2025,4:00:00 AM,Multiple Fuels,1281,0.016,FALSE
10/21/2025,4:00:00 AM,Nuclear,26159,0.34,FALSE
10/21/2025,4:00:00 AM,Oil,232,0.003,FALSE
10/21/2025,4:00:00 AM,Other Renewables,481,0.006,TRUE
10/21/2025,4:00:00 AM,Solar,72,0,TRUE
10/21/2025,4:00:00 AM,Storage,0,0,FALSE
10/21/2025,4:00:00 AM,Wind,7469,0.097,TRUE
10/21/2025,3:00:00 AM,Coal,11330,0.144,FALSE
10/21/2025,3:00:00 AM,Gas,30901,0.393,FALSE
10/21/2025,3:00:00 AM,Hydro,371,0.004,TRUE
10/21/2025,3:00:00 AM,Multiple Fuels,1363,0.017,FALSE
10/21/2025,3:00:00 AM,Nuclear,26068,0.331,FALSE
10/21/2025,3:00:00 AM,Oil,334,0.004,FALSE
10/21/2025,3:00:00 AM,Other Renewables,481,0.006,TRUE
10/21/2025,3:00:00 AM,Solar,72,0,TRUE
10/21/2025,3:00:00 AM,Storage,0,0,FALSE
10/21/2025,3:00:00 AM,Wind,7621,0.097,TRUE
10/21/2025,2:00:00 AM,Coal,11941,0.145,FALSE
10/21/2025,2:00:00 AM,Gas,32905,0.401,FALSE
10/21/2025,2:00:00 AM,Hydro,1261,0.015,TRUE
10/21/2025,2:00:00 AM,Multiple Fuels,1450,0.017,FALSE
10/21/2025,2:00:00 AM,Nuclear,26050,0.317,FALSE
10/21/2025,2:00:00 AM,Oil,333,0.004,FALSE
10/21/2025,2:00:00 AM,Other Renewables,482,0.005,TRUE
10/21/2025,2:00:00 AM,Solar,72,0,TRUE
10/21/2025,2:00:00 AM,Storage,0,0,FALSE
10/21/2025,2:00:00 AM,Wind,7523,0.091,TRUE
10/21/2025,1:00:00 AM,Coal,12606,0.147,FALSE
10/21/2025,1:00:00 AM,Gas,34537,0.403,FALSE
10/21/2025,1:00:00 AM,Hydro,2263,0.026,TRUE
10/21/2025,1:00:00 AM,Multiple Fuels,1580,0.018,FALSE
10/21/2025,1:00:00 AM,Nuclear,26042,0.304,FALSE
10/21/2025,1:00:00 AM,Oil,722,0.008,FALSE
10/21/2025,1:00:00 AM,Other Renewables,478,0.005,TRUE
10/21/2025,1:00:00 AM,Solar,72,0,TRUE
10/21/2025,1:00:00 AM,Storage,16,0,FALSE
10/21/2025,1:00:00 AM,Wind,7301,0.085,TRUE
10/21/2025,12:00:00 AM,Coal,12855,0.145,FALSE
10/21/2025,12:00:00 AM,Gas,36455,0.412,FALSE
10/21/2025,12:00:00 AM,Hydro,2821,0.031,TRUE
10/21/2025,12:00:00 AM,Multiple Fuels,1758,0.019,FALSE
10/21/2025,12:00:00 AM,Nuclear,26036,0.294,FALSE
10/21/2025,12:00:00 AM,Oil,909,0.01,FALSE
10/21/2025,12:00:00 AM,Other Renewables,480,0.005,TRUE
10/21/2025,12:00:00 AM,Solar,72,0,TRUE
10/21/2025,12:00:00 AM,Storage,19,0,FALSE
10/21/2025,12:00:00 AM,Wind,6895,0.078,TRUE
10/20/2025,11:00:00 PM,Coal,12727,0.142,FALSE
10/20/2025,11:00:00 PM,Gas,37074,0.415,FALSE
10/20/2025,11:00:00 PM,Hydro,3250,0.036,TRUE
10/20/2025,11:00:00 PM,Multiple Fuels,1846,0.02,FALSE
10/20/2025,11:00:00 PM,Nuclear,26032,0.291,FALSE
10/20/2025,11:00:00 PM,Oil,852,0.009,FALSE
10/20/2025,11:00:00 PM,Other Renewables,472,0.005,TRUE
10/20/2025,11:00:00 PM,Solar,72,0,TRUE
10/20/2025,11:00:00 PM,Storage,19,0,FALSE
10/20/2025,11:00:00 PM,Wind,6990,0.078,TRUE
10/20/2025,10:00:00 PM,Coal,12012,0.136,FALSE
10/20/2025,10:00:00 PM,Gas,35713,0.405,FALSE
10/20/2025,10:00:00 PM,Hydro,3092,0.035,TRUE
10/20/2025,10:00:00 PM,Multiple Fuels,1819,0.02,FALSE
10/20/2025,10:00:00 PM,Nuclear,26008,0.295,FALSE
10/20/2025,10:00:00 PM,Oil,1068,0.012,FALSE
10/20/2025,10:00:00 PM,Other Renewables,465,0.005,TRUE
10/20/2025,10:00:00 PM,Solar,666,0.007,TRUE
10/20/2025,10:00:00 PM,Storage,7,0,FALSE
10/20/2025,10:00:00 PM,Wind,7305,0.082,TRUE
10/20/2025,9:00:00 PM,Coal,10849,0.124,FALSE
10/20/2025,9:00:00 PM,Gas,33074,0.379,FALSE
10/20/2025,9:00:00 PM,Hydro,2626,0.03,TRUE
10/20/2025,9:00:00 PM,Multiple Fuels,1544,0.017,FALSE
10/20/2025,9:00:00 PM,Nuclear,25977,0.298,FALSE
10/20/2025,9:00:00 PM,Oil,773,0.008,FALSE
10/20/2025,9:00:00 PM,Other Renewables,461,0.005,TRUE
10/20/2025,9:00:00 PM,Solar,4971,0.057,TRUE
10/20/2025,9:00:00 PM,Storage,0,0,FALSE
10/20/2025,9:00:00 PM,Wind,6783,0.077,TRUE
10/20/2025,8:00:00 PM,Coal,10190,0.118,FALSE
10/20/2025,8:00:00 PM,Gas,30602,0.354,FALSE
10/20/2025,8:00:00 PM,Hydro,1375,0.015,TRUE
10/20/2025,8:00:00 PM,Multiple Fuels,1339,0.015,FALSE
10/20/2025,8:00:00 PM,Nuclear,25941,0.3,FALSE
10/20/2025,8:00:00 PM,Oil,224,0.002,FALSE
10/20/2025,8:00:00 PM,Other Renewables,459,0.005,TRUE
10/20/2025,8:00:00 PM,Solar,9422,0.109,TRUE
10/20/2025,8:00:00 PM,Storage,0,0,FALSE
10/20/2025,8:00:00 PM,Wind,6845,0.079,TRUE
10/20/2025,7:00:00 PM,Coal,10357,0.12,FALSE
10/20/2025,7:00:00 PM,Gas,29476,0.343,FALSE
10/20/2025,7:00:00 PM,Hydro,508,0.005,TRUE
10/20/2025,7:00:00 PM,Multiple Fuels,1468,0.017,FALSE
10/20/2025,7:00:00 PM,Nuclear,25895,0.301,FALSE
10/20/2025,7:00:00 PM,Oil,322,0.003,FALSE
10/20/2025,7:00:00 PM,Other Renewables,455,0.005,TRUE
10/20/2025,7:00:00 PM,Solar,10270,0.119,TRUE
10/20/2025,7:00:00 PM,Storage,0,0,FALSE
10/20/2025,7:00:00 PM,Wind,7194,0.083,TRUE
10/20/2025,6:00:00 PM,Coal,10762,0.124,FALSE
10/20/2025,6:00:00 PM,Gas,30255,0.351,FALSE
10/20/2025,6:00:00 PM,Hydro,356,0.004,TRUE
10/20/2025,6:00:00 PM,Multiple Fuels,1548,0.018,FALSE
10/20/2025,6:00:00 PM,Nuclear,25859,0.3,FALSE
10/20/2025,6:00:00 PM,Oil,328,0.003,FALSE
10/20/2025,6:00:00 PM,Other Renewables,457,0.005,TRUE
10/20/2025,6:00:00 PM,Solar,9878,0.114,TRUE
10/20/2025,6:00:00 PM,Storage,0,0,FALSE
10/20/2025,6:00:00 PM,Wind,6708,0.077,TRUE
10/20/2025,5:00:00 PM,Coal,10644,0.124,FALSE
10/20/2025,5:00:00 PM,Gas,29994,0.352,FALSE
10/20/2025,5:00:00 PM,Hydro,268,0.003,TRUE
10/20/2025,5:00:00 PM,Multiple Fuels,1382,0.016,FALSE
10/20/2025,5:00:00 PM,Nuclear,25836,0.303,FALSE
10/20/2025,5:00:00 PM,Oil,338,0.004,FALSE
10/20/2025,5:00:00 PM,Other Renewables,457,0.005,TRUE
10/20/2025,5:00:00 PM,Solar,9704,0.113,TRUE
10/20/2025,5:00:00 PM,Storage,0,0,FALSE
10/20/2025,5:00:00 PM,Wind,6580,0.077,TRUE
10/20/2025,4:00:00 PM,Coal,10769,0.125,FALSE
10/20/2025,4:00:00 PM,Gas,29803,0.348,FALSE
10/20/2025,4:00:00 PM,Hydro,226,0.002,TRUE
10/20/2025,4:00:00 PM,Multiple Fuels,1364,0.015,FALSE
10/20/2025,4:00:00 PM,Nuclear,25934,0.302,FALSE
10/20/2025,4:00:00 PM,Oil,394,0.004,FALSE
10/20/2025,4:00:00 PM,Other Renewables,450,0.005,TRUE
10/20/2025,4:00:00 PM,Solar,9921,0.115,TRUE
10/20/2025,4:00:00 PM,Storage,0,0,FALSE
10/20/2025,4:00:00 PM,Wind,6752,0.078,TRUE
10/20/2025,3:00:00 PM,Coal,11024,0.128,FALSE
10/20/2025,3:00:00 PM,Gas,31373,0.364,FALSE
10/20/2025,3:00:00 PM,Hydro,221,0.002,TRUE
10/20/2025,3:00:00 PM,Multiple Fuels,1411,0.016,FALSE
10/20/2025,3:00:00 PM,Nuclear,25922,0.301,FALSE
10/20/2025,3:00:00 PM,Oil,431,0.005,FALSE
10/20/2025,3:00:00 PM,Other Renewables,440,0.005,TRUE
10/20/2025,3:00:00 PM,Solar,10182,0.118,TRUE
10/20/2025,3:00:00 PM,Storage,0,0,FALSE
